id;slope;cd_water;aspect;hill90;hill5;hill45;clc00;numpoints;target
556;8.28811;0.207888;7;252;31;185;312;0;0
557;10.2324;0.232798;6;250;0;153;312;0;0
558;12.7592;0.219853;5;248;0;136;312;0;0
559;6.91764;0.124037;5;253;0;158;312;0;0
560;2.51278;0.122474;6;254;0;175;242;0;0
561;0.897331;0.0754451;3;254;0;180;242;0;0
562;3.88533;0;10;254;0;190;242;0;0
563;6.18713;0.096655;10;253;0;196;242;0;0
564;8.07206;0.122891;10;252;0;201;312;0;0
565;9.46112;0;10;251;58;203;312;0;0
566;9.06376;0;2;251;49;197;312;0;0
567;7.20486;0;10;252;44;195;312;0;0
568;4.29501;0;2;254;31;186;312;0;0
569;0.029094;0;5;254;0;180;242;0;0
570;8.84369;0.133598;8;251;0;189;324;0;0
571;15.0951;0.479767;8;246;63;204;324;1;1
572;13.5051;0.806234;8;247;74;212;312;1;1
573;9.91168;0.910912;9;251;65;208;312;0;0
574;3.19047;0;10;254;0;188;324;0;0
575;5.19147;0;10;253;0;193;324;0;0
576;6.34445;0;2;253;0;193;324;0;0
577;6.13396;0;9;253;0;197;324;1;1
578;5.17519;0;9;253;43;194;312;0;0
579;5.15676;0;10;253;42;193;312;0;0
580;5.40816;0;9;253;45;196;321;0;0
581;2.52989;0;9;254;33;188;312;0;0
582;1.51496;0;8;254;27;183;312;0;0
583;3.95708;0;7;254;27;183;324;0;0
584;6.3742;0.110835;7;253;21;179;324;0;0
585;8.07028;0.196366;6;252;0;162;324;0;0
586;9.0961;0.15539;5;251;0;150;324;1;1
587;4.84531;0.0886678;5;254;0;164;324;0;0
588;2.86397;0;7;254;0;182;312;0;0
589;2.1768;0;7;254;22;180;324;0;0
590;0.446708;0;5;254;20;179;324;0;0
591;2.56139;0;8;254;32;187;312;0;0
592;2.23901;0;9;254;31;186;312;0;0
593;2.98451;0;9;254;34;189;312;0;0
594;2.90728;0;9;254;35;189;312;0;0
595;1.78669;0.0713211;10;254;29;185;312;0;0
596;2.56062;0.100703;9;254;33;188;242;0;0
597;3.17001;0.122696;10;254;33;187;312;0;0
598;3.28569;0.074114;3;254;23;181;312;0;0
599;2.0494;0;3;254;19;178;312;0;0
600;0.207557;0;9;254;23;181;312;0;0
601;0.267529;0;8;254;22;180;312;0;0
602;0.299259;0;8;254;23;180;312;0;0
603;0.847591;0;8;254;25;182;312;0;0
604;0.664118;0.0635177;8;254;24;182;231;0;0
605;3.47847;0.13616;8;254;29;185;231;0;0
606;5.92135;0.234503;8;253;32;186;231;0;0
607;4.71369;0.122931;8;254;31;186;231;0;0
608;3.1389;0.0759909;7;254;18;177;312;0;0
609;4.57711;0.0865739;5;254;0;165;312;0;0
610;2.90147;0;4;254;0;172;312;0;0
611;4.78971;0;10;254;0;192;242;0;0
612;10.3393;0;9;250;0;207;312;0;0
613;13.913;0;10;247;0;211;312;0;0
614;15.9832;0;10;245;78;213;312;0;0
615;15.3182;0.412094;10;245;73;211;312;0;0
616;12.7257;0.393733;10;248;66;207;312;0;0
617;9.65319;0.228422;10;251;57;202;312;0;0
618;6.9418;0.179299;2;253;35;188;312;0;0
619;4.72013;0.127209;3;254;28;184;312;0;0
620;4.55247;0.0884626;3;254;17;176;231;0;0
621;3.29509;0;4;254;13;173;242;0;0
622;6.09546;0.100025;7;253;31;186;242;0;0
623;16.8912;0.457425;8;243;52;194;242;1;1
624;17.9788;0.698527;8;242;55;196;242;0;0
625;9.21023;0.694036;8;251;41;191;312;0;0
626;4.11531;0.676253;8;254;34;188;312;0;0
627;12.1994;0;9;249;74;213;312;0;0
628;14.2768;0;10;247;72;210;312;0;0
629;15.4504;0.294033;10;245;75;212;312;0;0
630;16.2206;0.332394;10;244;77;213;312;0;0
631;13.5907;0.269417;2;247;53;198;312;0;0
632;7.63922;0;2;252;42;193;312;0;0
633;6.92765;0;9;253;0;200;324;0;0
634;10.4011;0;9;250;64;207;312;0;0
635;11.5358;0;10;249;63;206;312;0;0
636;8.077;0.125742;2;252;41;192;312;0;0
637;3.45635;0.0726384;2;254;28;184;324;0;0
638;0.849792;0;7;254;23;181;324;0;0
639;4.04236;0.076503;6;254;12;173;242;0;0
640;5.8736;0.0929051;6;253;1;164;242;0;0
641;4.63755;0;6;254;0;166;242;0;0
642;1.85972;0.0657501;6;254;0;176;312;0;0
643;2.41222;0;8;254;0;184;324;0;0
644;2.64224;0;8;254;32;187;312;0;0
645;2.64789;0.0682231;9;254;33;188;312;0;0
646;3.3352;0.0746474;9;254;36;190;312;0;0
647;2.80768;0;9;254;34;188;312;0;0
648;4.19991;0;9;254;40;192;321;0;0
649;4.24523;0;9;254;41;193;321;1;1
650;3.64367;0;10;254;34;188;321;0;0
651;6.17786;0;9;253;49;198;312;1;1
652;7.66019;0;10;252;50;199;312;0;0
653;8.30813;0;3;252;28;183;312;0;0
654;5.40715;0;3;253;21;179;211;0;0
655;1.78081;0;3;254;25;182;211;0;0
656;0.687315;0;10;254;24;181;211;0;0
657;0.312269;0.0632748;10;254;23;181;211;0;0
658;0.803371;0.0636084;8;254;24;181;312;0;0
659;0.799408;0.0747106;8;254;24;182;312;0;0
660;3.49598;0.118768;8;254;36;189;231;0;0
661;6.28842;0.210506;9;253;47;197;231;0;0
662;5.15512;0.0908676;9;253;43;194;231;0;0
663;2.73542;0;10;254;32;187;312;0;0
664;5.35071;0;10;253;39;191;312;0;0
665;9.08549;0;10;251;55;201;312;0;0
666;14.5625;0.279781;9;246;81;217;312;0;0
667;20.3637;0.55316;9;239;104;228;312;0;0
668;22.4914;0.723894;10;235;104;226;312;0;0
669;22.062;0.764726;10;236;94;219;312;0;0
670;18.2601;0.872118;2;242;67;204;312;0;0
671;11.6031;0.559358;2;249;44;192;312;0;0
672;4.71127;0.354202;3;254;22;180;324;0;0
673;5.25294;0.275415;4;253;1;165;231;0;0
674;4.53391;0.179633;5;254;0;165;231;0;0
675;4.34744;0.0842322;5;254;3;166;242;0;0
676;2.79683;0;4;254;0;174;312;0;0
677;2.61922;0;8;254;32;187;312;0;0
678;11.7231;0;8;249;42;191;242;0;0
679;19.278;0;7;240;45;187;242;0;0
680;15.8964;0.648221;7;245;44;189;324;1;1
681;8.60695;0.675993;8;252;50;198;312;0;0
682;5.63337;0.663425;10;253;41;193;312;0;0
683;13.6739;0;9;247;0;215;312;0;0
684;17.5841;0;9;243;97;226;312;0;0
685;15.7968;0.486441;10;245;78;213;313;0;0
686;17.0665;0.744657;10;243;84;217;313;0;0
687;17.5672;0.932506;10;243;81;214;312;0;0
688;17.1813;0.48425;3;243;43;188;313;0;0
689;12.4743;0;3;248;33;184;312;0;0
690;8.74276;0;9;252;59;204;312;0;0
691;10.598;0;9;250;68;210;312;0;0
692;6.8632;0.2068;2;253;42;193;312;0;0
693;7.06621;0.226942;3;253;14;173;324;0;0
694;3.96621;0.107427;3;254;15;175;242;0;0
695;2.01083;0.0659993;4;254;15;175;242;0;0
696;1.74541;0;5;254;14;174;242;0;0
697;0.806047;0;6;254;19;178;312;0;0
698;0.225098;0;9;254;23;181;242;0;0
699;1.04317;0;8;254;26;183;242;0;0
700;2.6721;0;8;254;31;186;312;0;0
701;3.32873;0.0766302;8;254;33;187;321;0;0
702;2.94735;0;8;254;33;188;321;0;0
703;2.12463;0;9;254;31;186;321;0;0
704;2.90506;0;9;254;34;189;312;0;0
705;5.71257;0;9;253;46;196;312;0;0
706;6.50353;0;9;253;50;199;312;0;0
707;7.49331;0.123141;10;252;49;198;312;0;0
708;9.1445;0.171414;9;251;60;205;312;0;0
709;7.78879;0.168905;10;252;53;200;312;0;0
710;9.59761;0.208139;3;251;24;179;312;0;0
711;8.88648;0.158848;3;251;17;175;312;0;0
712;3.88267;0.0770563;3;254;25;182;211;0;0
713;2.47553;0;2;254;28;184;211;0;0
714;2.06793;0;2;254;27;184;211;0;0
715;2.10005;0;10;254;30;186;211;0;0
716;3.7895;0;9;254;38;191;231;0;0
717;11.1994;0;9;250;71;211;231;0;0
718;16.3937;0;9;244;90;222;312;0;0
719;15.0249;0;10;246;74;211;312;0;0
720;11.8757;0;2;249;58;202;312;0;0
721;11.0996;0.200123;10;250;62;206;312;0;0
722;12.7538;0.287856;10;248;72;211;312;0;0
723;19.3932;0.697075;9;240;104;229;312;0;0
724;21.2627;0.876308;9;237;110;231;312;0;0
725;15.7951;0.535158;10;245;81;216;312;0;0
726;10.4576;0.470961;2;250;51;198;312;0;0
727;10.4304;0.682874;3;250;16;173;312;0;0
728;9.38689;0.54983;3;251;7;167;324;0;0
729;7.51515;0.45025;3;252;9;169;324;0;0
730;6.69835;0.348096;3;253;0;173;312;0;0
731;5.31708;0.228214;3;253;0;180;312;0;0
732;4.69017;0.123054;3;254;24;181;312;0;0
733;3.56857;0.0787754;3;254;26;183;312;0;0
734;1.56757;0.0694311;10;254;27;184;312;2;1
735;5.60985;0.134081;8;253;34;188;312;1;1
736;14.6516;0;7;246;45;191;312;0;0
737;19.2067;0;7;240;47;188;324;0;0
738;16.7822;0.676043;8;244;51;193;324;0;0
739;5.32746;0.679355;8;253;41;193;333;0;0
740;4.7352;0.573711;3;254;29;184;312;0;0
741;22.583;0;8;235;110;230;312;0;0
742;17.9233;0.656621;9;242;99;227;312;0;0
743;12.9099;0.718811;10;248;70;210;313;0;0
744;14.0278;0.811769;10;247;78;215;313;0;0
745;13.6826;0.685;10;247;69;209;313;0;0
746;16.8939;0.58416;3;244;33;180;313;0;0
747;16.4238;0;3;244;25;175;312;0;0
748;8.52806;0.170571;10;252;53;200;312;0;0
749;6.9521;0;9;253;52;200;312;0;0
750;3.42037;0.1027;4;254;12;173;324;1;1
751;7.02366;0.218118;4;253;0;162;324;0;0
752;3.83107;0.160186;4;254;11;172;242;0;0
753;3.70955;0.074578;4;254;11;172;242;0;0
754;1.14985;0;4;254;18;177;312;0;0
755;1.94748;0.0657659;9;254;30;186;312;0;0
756;2.27934;0.0667558;10;254;30;186;312;0;0
757;1.70449;0;10;254;28;184;312;0;0
758;2.34945;0;8;254;31;186;312;0;0
759;2.96964;0;8;254;31;186;312;0;0
760;3.56752;0;8;254;31;186;312;0;0
761;2.1656;0.0692369;8;254;29;185;312;0;0
762;4.77812;0;9;254;42;193;312;0;0
763;9.14815;0.157477;9;251;61;206;312;0;0
764;11.4194;0.219517;9;249;71;212;312;0;0
765;14.1718;0.405511;10;247;78;215;312;0;0
766;14.5941;0.508413;10;246;73;211;312;0;0
767;10.4046;0.384484;2;250;53;199;312;0;0
768;9.78294;0.441398;3;251;17;174;324;0;0
769;10.1756;0.295302;3;250;6;166;312;0;0
770;4.62961;0.120336;3;254;25;181;312;0;0
771;4.66824;0.0854134;10;254;38;191;312;0;0
772;7.05632;0.109606;10;253;47;196;312;0;0
773;9.14171;0.141342;10;251;54;201;231;0;0
774;12.2573;0.213027;9;249;71;211;312;0;0
775;22.2112;0.646778;9;236;116;235;312;0;0
776;26.2951;0.975853;9;228;128;239;312;0;0
777;24.4302;0.842822;2;232;91;214;312;0;0
778;22.1093;0.65725;2;236;79;208;312;0;0
779;19.259;0.726486;10;240;82;214;312;0;0
780;16.2953;0.735481;10;244;80;215;312;0;0
781;17.5727;0.62473;9;243;97;226;312;0;0
782;10.2619;0.288492;9;250;67;209;312;0;0
783;2.71386;0.233183;4;254;11;172;324;0;0
784;8.38578;0.364493;5;252;0;152;324;0;0
785;13.0951;0.64928;5;248;0;135;324;0;0
786;10.3783;0.49906;5;250;0;145;312;0;0
787;4.84221;0.320438;5;254;1;164;312;1;1
788;4.07187;0.271547;3;254;24;181;312;0;0
789;7.37559;0.305872;2;252;36;189;312;0;0
790;9.20192;0.28071;2;251;42;192;312;0;0
791;9.58893;0.235053;2;251;43;193;312;0;0
792;8.37862;0.196704;2;252;41;192;312;0;0
793;5.52006;0.197266;10;253;43;194;312;0;0
794;7.93288;0.319186;8;252;46;196;312;0;0
795;14.6615;0.612017;7;246;39;186;312;0;0
796;21.3894;1.19598;7;237;39;181;312;0;0
797;15.2128;0.952175;7;246;18;172;333;0;0
798;8.02953;0.615475;6;252;0;159;333;0;0
799;4.92414;0.474764;6;254;2;165;312;0;0
800;25.4163;0;8;230;112;228;312;0;0
801;14.1696;0.86655;9;247;80;216;312;0;0
802;7.20941;0.734351;9;252;53;200;313;0;0
803;8.01594;0.568336;9;252;57;203;313;0;0
804;6.59415;0.410201;9;253;49;198;313;0;0
805;11.5555;0.437534;3;249;23;178;313;0;0
806;16.3856;0;3;244;10;165;312;0;0
807;7.347;0;3;252;28;183;312;0;0
808;1.0347;0;8;254;26;183;312;0;0
809;4.94816;0.0840046;5;254;1;164;324;0;0
810;5.06684;0.128974;4;253;0;167;324;0;0
811;3.46782;0.079021;4;254;14;174;312;0;0
812;4.60011;0.0817591;4;254;10;171;242;0;0
813;1.48148;0;4;254;18;177;242;0;0
814;2.98254;0.0709577;8;254;31;186;312;1;1
815;2.4418;0.0976089;9;254;33;187;312;0;0
816;3.2444;0.0728794;1;254;32;187;312;0;0
817;3.48286;0.0763347;9;254;36;190;312;0;0
818;4.12464;0.0833938;9;254;40;192;312;0;0
819;4.37706;0;9;254;41;193;312;0;0
820;4.72997;0;9;254;43;194;312;0;0
821;9.57511;0;9;251;64;207;312;0;0
822;14.6863;0.34719;9;246;85;220;312;0;0
823;17.5765;0.692987;9;243;97;225;312;0;0
824;19.6215;0.99282;9;240;102;227;312;0;0
825;18.5544;1.07249;10;241;80;213;313;0;0
826;15.4691;0.769987;3;245;35;183;324;0;0
827;13.1351;0.642046;4;248;0;157;324;0;0
828;9.20631;0.342684;4;251;0;160;312;1;1
829;3.3386;0.209685;3;254;22;180;312;0;0
830;6.8929;0.208097;9;253;52;200;312;0;0
831;12.9365;0.371276;9;248;75;213;312;0;0
832;16.5823;0.537798;10;244;81;215;312;0;0
833;20.1748;0.799978;10;239;101;226;312;0;0
834;28.518;1.59988;9;224;140;244;312;0;0
835;28.3868;2.47141;9;224;138;243;312;0;0
836;24.6545;2.05452;2;231;89;213;312;0;0
837;25.4975;1.80535;2;230;85;209;312;0;0
838;23.9199;1.55525;2;233;84;210;312;0;0
839;18.0362;0.640626;2;242;65;202;312;0;0
840;7.92245;0.215262;9;252;56;203;312;0;0
841;4.49271;0.112978;6;254;7;169;324;0;0
842;12.2099;0.251816;5;249;0;138;324;0;0
843;13.4119;0.276484;5;248;0;134;231;1;1
844;14.69;0.343281;5;246;0;128;231;0;0
845;12.4369;0.272279;5;248;0;138;231;0;0
846;8.80727;0.172507;6;251;0;160;231;0;0
847;4.96442;0.174526;7;254;15;175;312;0;0
848;1.53822;0.236772;8;254;28;184;312;0;0
849;6.99596;0.344128;10;253;49;198;312;0;0
850;12.8094;0.533129;10;248;61;204;312;0;0
851;15.251;0.539885;2;246;57;199;321;0;0
852;11.7662;0.41356;2;249;43;192;312;0;0
853;4.23836;0.343709;10;254;38;191;312;0;0
854;6.05639;0.452952;7;253;27;183;312;1;1
855;17.1422;0.823814;7;243;22;172;324;1;1
856;21.2994;1.28867;7;237;0;146;324;0;0
857;19.6517;1.10115;6;240;0;134;333;0;0
858;14.0075;0.571759;6;247;0;154;333;0;0
859;9.07578;0.252005;5;251;0;149;312;0;0
860;11.1886;0;5;250;0;143;333;0;0
861;7.15697;0;6;253;0;160;312;0;0
862;12.1682;0;7;249;15;172;312;0;0
863;20.1547;1.01434;6;239;0;144;321;0;0
864;20.3339;0.947602;6;239;0;141;333;0;0
865;16.5947;0.572865;6;244;0;148;333;0;0
866;12.8837;0.366094;7;248;0;171;321;0;0
867;4.49576;0;5;254;2;166;321;0;0
868;6.28385;0.113839;6;253;0;161;333;0;0
869;2.43116;0.0692105;10;254;31;186;512;0;0
870;12.8508;0;8;248;0;205;312;0;0
871;22.8688;0;8;234;88;214;312;0;0
872;12.064;0.694603;7;249;40;189;312;0;0
873;7.3553;0.677115;7;252;20;178;313;0;0
874;6.73253;0.526755;7;253;14;173;324;0;0
875;7.40845;0.375664;7;252;19;177;324;0;0
876;3.23809;0.25613;4;254;9;170;313;0;0
877;14.1032;0;4;247;0;147;324;0;0
878;9.47316;0.191835;4;251;0;155;312;0;0
879;4.54888;0.0805852;5;254;2;165;324;0;0
880;3.28704;0.101603;5;254;7;169;312;0;0
881;3.85642;0.0781604;4;254;0;169;231;0;0
882;2.97349;0;4;254;0;172;231;0;0
883;3.2582;0;3;254;20;179;312;0;0
884;4.49437;0;3;254;26;182;312;0;0
885;2.6133;0.084563;9;254;33;188;312;0;0
886;6.18746;0.185602;9;253;48;197;312;0;0
887;8.43807;0.207709;10;252;55;202;312;0;0
888;10.7955;0.255363;10;250;59;203;313;0;0
889;12.1409;0.296064;10;249;69;209;313;0;0
890;12.8148;0.230621;10;248;69;209;312;0;0
891;13.7701;0.257775;10;247;76;213;312;0;0
892;18.008;0.451569;9;242;98;226;313;0;0
893;21.6627;0.836559;9;236;113;233;313;0;0
894;22.802;1.42014;9;235;117;235;313;0;0
895;21.3026;1.80216;9;237;109;230;313;0;0
896;15.6654;1.50039;2;245;58;200;313;0;0
897;19.551;1.41822;4;240;0;144;324;0;0
898;17.5711;0.80317;4;243;0;133;312;0;0
899;8.02825;0.392177;4;252;0;158;312;0;0
900;1.06634;0.281865;4;254;0;178;312;0;0
901;11.4548;0.433213;9;249;68;210;312;0;0
902;18.3651;0.805868;9;242;101;227;312;0;0
903;20.4096;1.23745;10;239;101;226;312;0;0
904;23.7354;1.75073;9;233;115;232;312;0;0
905;28.5683;2.53974;9;223;140;244;312;0;0
906;25.3526;2.33458;9;230;128;240;312;0;0
907;19.1336;1.77783;2;240;77;210;312;0;0
908;20.2192;1.71339;2;239;72;205;312;0;0
909;19.1255;1.17795;2;240;53;193;312;0;0
910;16.548;0.512421;3;244;20;171;312;0;0
911;7.37549;0.144402;3;252;16;174;312;0;0
912;6.21124;0;4;253;0;163;324;0;0
913;7.61082;0;4;252;0;158;312;0;0
914;7.2702;0;4;252;0;163;312;0;0
915;9.35047;0;4;251;0;159;312;0;0
916;8.60714;0;4;252;0;155;231;0;0
917;6.74652;0;6;253;0;165;324;0;0
918;10.6218;0;7;250;0;164;324;0;0
919;10.2402;0.261511;7;250;14;171;321;0;0
920;11.2638;0.492403;8;250;53;199;312;0;0
921;11.5411;0.667039;9;249;72;212;321;0;0
922;13.824;0.933972;2;247;51;196;321;0;0
923;14.742;0.740193;3;246;27;178;321;0;0
924;8.70371;0.489353;3;252;30;184;312;1;1
925;3.16509;0.464294;4;254;14;174;321;0;0
926;9.03337;0.486897;6;251;1;163;312;0;0
927;16.8179;0.674671;6;244;0;146;312;0;0
928;19.301;0.931544;6;240;0;141;324;0;0
929;19.7642;0.968674;7;240;0;149;324;0;0
930;16.4263;0.478784;6;244;0;132;333;0;0
931;13.2457;0;5;248;0;135;333;0;0
932;9.27119;0.1857;6;251;0;151;333;0;0
933;14.1774;0.386621;6;247;0;148;333;0;0
934;19.0748;0.768208;6;241;0;136;333;0;0
935;20.1802;0.72478;6;239;0;137;333;0;0
936;20.3516;0.706659;7;239;0;151;333;0;0
937;16.3712;0;7;244;0;170;333;0;0
938;14.6396;0.514241;7;246;0;184;333;0;0
939;12.1231;0.277131;7;249;22;176;333;0;0
940;9.32954;0;6;251;0;156;333;0;0
941;10.1787;0.197999;5;250;0;146;333;0;0
942;10.4441;0.211254;5;250;0;144;333;0;0
943;9.83261;0.23671;5;251;0;146;333;0;0
944;8.32098;0.141539;5;252;0;153;324;0;0
945;7.54362;0.175514;6;252;0;157;324;0;0
946;7.16489;0.240877;6;253;0;158;324;0;0
947;7.09496;0.393315;5;253;0;157;324;0;0
948;5.75885;0.0925119;9;253;0;197;512;0;0
949;6.44864;0;10;253;46;196;512;0;0
950;6.53538;0.136326;2;253;33;187;512;0;0
951;7.31341;0.11568;5;252;0;155;321;0;0
952;7.49055;0.11482;5;252;0;156;324;0;0
953;4.43925;0.112916;7;254;0;180;312;0;0
954;14.5791;0;8;246;0;203;324;0;0
955;16.884;0.528944;8;243;50;192;312;0;0
956;14.8498;0.84797;7;246;9;165;324;0;0
957;14.5246;0.949947;7;246;1;159;324;0;0
958;13.7332;0.78114;6;247;0;146;324;0;0
959;15.4744;0.673335;7;245;0;161;324;0;0
960;8.86154;0.397806;7;251;9;169;312;0;0
961;14.026;0.431089;4;247;0;137;324;0;0
962;14.5792;0.396024;4;246;0;133;324;0;0
963;7.2027;0.12756;6;252;0;158;324;0;0
964;4.86575;0.0860336;6;254;12;172;312;1;1
965;2.19209;0;5;254;12;173;231;0;0
966;4.59894;0;10;254;0;191;312;0;0
967;10.0137;0.162304;10;251;57;202;312;0;0
968;11.16;0.193772;3;250;40;190;312;0;0
969;7.06217;0.174578;2;253;38;190;312;0;0
970;12.8026;0.395088;9;248;77;215;312;0;0
971;15.4743;0.558414;9;245;87;220;312;0;0
972;16.4155;0.677705;10;244;77;212;313;0;0
973;17.9235;0.797576;10;242;89;220;313;0;0
974;18.4646;0.767142;10;241;87;218;313;0;0
975;19.7264;0.865049;10;240;95;222;313;0;0
976;22.7674;1.29326;9;235;116;234;313;0;0
977;23.669;1.72731;9;233;121;236;313;0;0
978;21.9894;2.20525;9;236;114;234;313;0;0
979;15.2974;2.22362;9;245;84;218;312;0;0
980;12.9681;1.94876;3;248;2;161;322;0;0
981;24.9008;1.82404;4;231;0;106;324;0;0
982;18.2079;0.857006;4;242;0;125;312;0;0
983;7.1852;0.436035;4;252;0;160;312;0;0
984;0.412337;0.345555;6;254;0;179;312;0;0
985;17.149;0.685148;8;243;82;215;312;0;0
986;22.4239;1.36866;9;235;110;230;312;0;0
987;18.6448;1.80868;9;241;101;228;312;0;0
988;20.2643;2.31404;9;239;106;230;312;0;0
989;22.0942;2.04486;9;236;115;234;312;0;0
990;15.9261;1.58821;9;245;89;221;312;0;0
991;5.04266;1.34764;2;254;37;190;321;0;0
992;5.70027;1.23553;3;253;24;181;321;0;0
993;11.417;1.02508;4;249;0;158;321;0;0
994;15.4787;0.618333;4;245;0;144;312;0;0
995;9.72539;0.257578;4;251;0;163;312;0;0
996;8.71327;0.164549;4;252;3;165;312;0;0
997;6.5509;0.151692;4;253;8;169;312;0;0
998;6.76074;0.149554;4;253;0;169;312;0;0
999;9.67455;0.226849;4;251;0;161;312;0;0
1000;12.0969;0.264331;4;249;0;151;312;0;0
1001;6.21217;0.13616;5;253;0;160;312;0;0
1002;8.5526;0;6;252;0;163;312;0;0
1003;12.8578;0.281558;7;248;0;169;312;0;0
1004;20.1414;0.874927;7;239;52;191;321;0;0
1005;14.3604;1.01772;8;247;53;197;321;1;1
1006;2.84441;0.763079;4;254;13;173;321;0;0
1007;11.2421;0.828817;4;250;0;154;321;0;0
1008;8.7239;0.660867;4;252;0;157;321;0;0
1009;10.4452;0.505346;5;250;0;146;321;0;0
1010;9.67227;0.265582;5;251;0;148;321;0;0
1011;11.5018;0.224515;6;249;0;152;324;1;1
1012;14.5931;0.317941;6;246;0;154;312;0;0
1013;18.4113;0.48264;6;241;0;148;324;0;0
1014;19.0054;0.541464;6;241;0;128;333;0;0
1015;15.1192;0;6;246;0;142;312;0;0
1016;10.7196;0.381537;6;250;0;147;312;0;0
1017;14.6796;0.552012;5;246;0;131;312;0;0
1018;17.1112;0.464577;6;243;0;140;312;0;0
1019;17.1416;0;6;243;0;149;312;0;0
1020;19.1375;0;7;240;0;166;333;0;0
1021;20.4889;0;7;238;42;184;312;0;0
1022;14.6757;0.661549;7;246;28;179;312;0;0
1023;14.0097;0.458509;7;247;0;158;312;0;0
1024;14.4549;0.336349;6;246;0;143;333;0;0
1025;11.9555;0;6;249;0;144;324;0;0
1026;10.4454;0;5;250;0;145;324;0;0
1027;10.0337;0;5;251;0;146;333;0;0
1028;8.06646;0;5;252;0;154;324;0;0
1029;8.33622;0;5;252;0;154;333;0;0
1030;11.396;0.244354;6;249;0;144;324;0;0
1031;11.353;0.544843;6;249;0;148;324;0;0
1032;6.96218;0.473989;6;253;0;163;311;0;0
1033;9.99177;0;9;251;65;208;512;0;0
1034;9.19472;0.175436;10;251;58;203;311;0;0
1035;9.95141;0.267443;2;251;39;190;311;0;0
1036;5.45848;0.11645;9;253;45;195;312;0;0
1037;1.55126;0.0699236;3;254;19;178;312;0;0
1038;7.94057;0;4;252;0;158;312;0;0
1039;1.85081;0;4;254;0;175;312;0;0
1040;6.24312;0;8;253;0;195;324;0;0
1041;10.8148;0;8;250;49;196;312;0;0
1042;11.5873;0.29334;7;249;24;178;312;0;0
1043;12.5539;0.508502;7;248;0;167;243;0;0
1044;13.1869;0.631333;7;248;7;165;243;0;0
1045;12.2346;0.570057;6;249;0;146;324;0;0
1046;15.818;0.7855;7;245;0;164;324;0;0
1047;15.2971;0.750161;7;245;27;178;312;0;0
1048;12.4422;0.484502;4;248;0;140;312;0;0
1049;17.0896;0.356379;4;243;0;127;312;0;0
1050;4.76457;0;5;254;0;165;324;0;0
1051;5.07663;0;7;254;0;177;312;0;0
1052;4.9129;0;8;254;39;191;312;0;0
1053;14.5486;0.27778;9;246;85;219;312;0;0
1054;15.6827;0.439347;10;245;77;213;312;0;0
1055;15.0177;0.581524;3;246;37;185;324;0;0
1056;11.639;0.405934;2;249;45;193;324;0;0
1057;19.4436;0.831065;9;240;105;229;312;0;0
1058;19.6546;1.21072;9;240;105;229;313;0;0
1059;16.6366;1.25331;10;244;79;214;313;0;0
1060;17.2369;1.44257;10;243;88;219;313;0;0
1061;17.0569;1.42517;10;243;85;217;312;0;0
1062;18.5237;1.61982;10;241;94;223;313;0;0
1063;20.1266;2.017;9;239;106;230;313;0;0
1064;18.2359;2.34866;9;242;100;227;312;0;0
1065;14.7618;2.37353;9;246;85;220;312;0;0
1066;4.6551;2.25423;2;254;35;189;312;0;0
1067;19.7605;2.53684;4;240;0;121;322;0;0
1068;26.3658;1.74692;4;228;0;95;312;0;0
1069;15.3092;0.80048;4;245;0;135;312;0;0
1070;6.31909;0.483785;4;253;0;165;312;0;0
1071;0.576385;0.40884;9;254;0;181;312;0;0
1072;20.544;0.87187;8;238;87;215;312;0;0
1073;24.7476;1.91889;8;231;104;223;312;0;0
1074;16.1748;2.14454;8;244;85;218;312;0;0
1075;14.4929;1.67013;9;246;83;218;312;0;0
1076;12.0747;1.485;9;249;71;211;312;0;0
1077;5.87085;1.25805;7;253;27;182;321;0;0
1078;9.28345;1.1904;6;251;0;154;321;0;0
1079;11.4594;1.3824;5;249;0;143;321;0;0
1080;14.5576;1.00126;5;246;0;129;321;0;0
1081;12.116;0.659334;4;249;0;141;321;0;0
1082;7.86729;0.427887;4;252;0;162;312;0;0
1083;10.3497;0.393347;4;250;0;154;312;0;0
1084;9.33955;0.330887;5;251;0;150;312;0;0
1085;10.6901;0.356918;5;250;0;143;324;0;0
1086;12.3597;0.494565;5;249;0;137;324;0;0
1087;13.0491;0.414271;5;248;0;136;324;0;0
1088;8.11056;0.134888;5;252;0;154;324;0;0
1089;4.04841;0;6;254;0;168;324;0;0
1090;8.7608;0.145182;7;252;0;178;312;0;0
1091;20.4046;0.671499;7;239;45;186;324;0;0
1092;20.0631;1.13809;7;239;25;172;324;0;0
1093;12.9821;0.538026;6;248;0;147;321;0;0
1094;15.0926;0.437154;5;246;0;127;312;0;0
1095;15.6691;0.415456;5;245;0;124;324;1;1
1096;14.4858;0.291385;5;246;0;129;324;0;0
1097;9.58176;0.157948;5;251;0;148;242;0;0
1098;6.76439;0;6;253;0;162;242;0;0
1099;7.95947;0;6;252;0;167;242;0;0
1100;10.4676;0;6;250;0;161;312;0;0
1101;12.2029;0;6;249;0;148;312;0;0
1102;13.8236;0;6;247;0;155;312;0;0
1103;11.705;0.366609;6;249;0;150;324;1;1
1104;14.1052;0.374495;5;247;0;131;333;1;1
1105;11.7212;0;6;249;0;151;312;0;0
